x,y,Depth,Depth_norm,TOC,TOC_norm,Vclay,Vclay_norm,Thickness,Thickness_norm,SW,SW_norm,Permeability,Permeability_norm,Porosity,Porosity_norm,qi,well_id
-93.52448979591837,32.13265306122449,-8951.949369692547,0.31731645656418256,2.9225522042931917,0.153758700715532,0.31687390378361924,0.05624634594539741,121.99928886159998,0.4799952590773332,0.4697011152902841,0.4242527882257102,0.28778222053245417,0.4694555513311355,0.04449951910427489,0.40832531840458147,290833.6880103947,29
-94.42653061224489,32.96530612244898,-9318.64346418732,0.4395478213957733,3.179832632687119,0.19663877211451977,0.3150186716305829,0.05006223876860961,121.45729536242989,0.47638196908286595,0.32071188275365464,0.05177970688413657,0.3024582642997532,0.506145660749383,0.05222384842128294,0.5370641403547156,322431.9969571445,30
-93.52448979591837,32.20204081632653,-8909.074404213921,0.3030248014046402,2.81582860010598,0.13597143335099665,0.3148274649068836,0.049424883022945544,121.37394497797577,0.4758262998531718,0.4575097390272947,0.39377434756823676,0.2726123539865679,0.43153088496641967,0.043633882199483456,0.3938980366580576,280699.0284763229,31
-94.49591836734693,32.72244897959184,-9548.30283575898,0.5161009452529929,3.2387567848584684,0.20645946414307811,0.36561699921430446,0.21872333071434816,116.19471751836444,0.4412981167890963,0.31795473729537416,0.04488684323843547,0.19545077894855403,0.23862694737138507,0.032957006849748685,0.21595011416247806,369423.59272541135,32
-94.2530612244898,32.23673469387755,-9740.13630635244,0.5800454354508132,4.757775874361569,0.4596293123935948,0.5006245811518722,0.6687486038395741,87.80175518153314,0.25201170121022093,0.31629566401150727,0.04073916002876823,0.3376064422532902,0.5940161056332254,0.04945088597350076,0.490848099558346,445971.1434087936,33
-94.04489795918367,31.820408163265306,-9850.524793434208,0.6168415978114024,5.689553394243906,0.6149255657073177,0.38800398001580466,0.2933466000526822,150.58816532137593,0.6705877688091728,0.3806897439010697,0.2017243597526742,0.45872307944586477,0.8968076986146619,0.07502884859611943,0.9171474766019906,510039.24176722526,34
-93.31632653061224,31.785714285714285,-8910.192287782911,0.30339742926097035,2.859015429326068,0.1431692382210113,0.3137343476204398,0.04578115873479923,123.79492485752367,0.49196616571682444,0.5791242877575276,0.697810719393819,0.2904961846906037,0.4762404617265091,0.047330924141037595,0.4555154023506266,300977.2525618423,35
-93.80204081632652,32.89591836734694,-8811.132602988388,0.27037753432946227,2.8836876320062705,0.14728127200104504,0.3053341856401619,0.01778061880053963,194.31675627803196,0.9621117085202131,0.3443449168719494,0.11086229217987349,0.4030015717067029,0.7575039292667572,0.06727874774353877,0.7879791290589796,378971.5677466862,36
-94.46122448979591,32.79183673469388,-9470.265304305063,0.49008843476835423,3.2200601151786765,0.20334335252977945,0.3439444942206892,0.14648164740229724,118.97936184818165,0.45986241232121106,0.3145007726836251,0.036251931709062796,0.2325801295066614,0.33145032376665345,0.038272655943973576,0.30454426573289295,351071.67678329494,37
-93.45510204081633,31.369387755102043,-9369.492357378133,0.4564974524593773,3.7711781160916216,0.29519635268193695,0.3491991475859186,0.16399715861972858,72.84257457410071,0.1522838304940047,0.6243728911314496,0.8109322278286238,0.1349483204735898,0.08737080118397442,0.02782122052740124,0.13035367545668736,298838.17617363983,38
-94.42653061224489,32.54897959183673,-9638.032792880857,0.5460109309602857,3.747437047903602,0.29123950798393367,0.433007189574121,0.44335729858040346,106.25963010517826,0.3750642007011884,0.3102133435075571,0.025533358768892764,0.2052145928121632,0.26303648203040797,0.032356477158837084,0.2059412859806181,408986.3163854023,39
-93.87142857142857,31.508163265306123,-9874.438714004187,0.6248129046680622,5.777138166242333,0.6295230277070555,0.41568431735387096,0.3856143911795699,77.28914790154032,0.18192765267693545,0.4662943456840003,0.4157358642100008,0.2936457930875464,0.484114482718866,0.06546110819369312,0.7576851365615521,415890.60451816575,40
-94.2530612244898,31.993877551020407,-9949.705503057767,0.6499018343525891,5.5600105589399735,0.5933350931566623,0.4643180959249251,0.547726986416417,106.74212943584574,0.3782808629056383,0.3323275417721753,0.0808188544304382,0.45097012228404965,0.8774253057101241,0.06113286297865085,0.6855477163108474,489100.0831515152,41
-92.96938775510205,31.577551020408166,-8634.403274229318,0.21146775807643936,2.8000105954180032,0.13333509923633383,0.3038956098377415,0.012985366125805062,118.39788372310943,0.4559858914873962,0.6369148636946524,0.8422871592366311,0.3381958890545044,0.5954897226362609,0.05488020818250637,0.5813368030417728,259090.5925842796,42
-94.07959183673469,32.618367346938776,-9267.705778868656,0.42256859295621885,3.639641985397424,0.27327366423290395,0.348189003595049,0.16063001198349663,138.55329621762232,0.5903553081174822,0.3100483400680066,0.02512085017001648,0.2895629333041745,0.47390733326043616,0.049783290509651607,0.4963881751608601,364248.28915050474,43
-93.48979591836735,31.889795918367348,-9063.688609855897,0.35456286995196556,3.2132002623664677,0.20220004372774467,0.32347960267877834,0.07826534226259456,120.52504065884133,0.47016693772560886,0.5238544123956086,0.5596360309890216,0.31351544856302316,0.5337886214075578,0.047221622689618076,0.4536937114936346,315888.88404154556,44
-94.32244897959183,31.40408163265306,-10583.750843788403,0.8612502812628011,7.652386139790196,0.9420643566316994,0.3148419444753933,0.04947314825131109,117.96383238938137,0.4530922159292091,0.3590022271659704,0.147505567914926,0.40345455653859486,0.7586363913464872,0.07317687836473252,0.8862813060788753,502669.06535990816,45
-94.42653061224489,32.13265306122449,-10000.040957221858,0.6666803190739526,5.013511082743672,0.5022518471239453,0.5633657053187235,0.8778856843957454,90.88493039625135,0.27256620264167564,0.32436317388539376,0.06090793471348444,0.3335560397400862,0.5838900993502155,0.04080169419211888,0.3466949032019814,525198.7338198428,46
-94.07959183673469,31.751020408163267,-9954.63148590305,0.6515438286343498,6.022514012940275,0.6704190021567125,0.38072516944670864,0.26908389815569544,144.33710153799296,0.6289140102532863,0.3803197335092256,0.20079933377306403,0.4639249147709251,0.9098122869273128,0.07769553953339794,0.9615923255566325,510004.4957734804,47
-93.62857142857143,33.0,-8586.667641886283,0.19555588062876084,2.6310643696265545,0.10517739493775913,0.30279818199509206,0.009327273316973653,172.28804122537264,0.8152536081691509,0.37225260914540537,0.18063152286351342,0.440725484446743,0.8518137111168573,0.07745129671635205,0.9575216119392009,318248.5260846481,48
-94.53061224489795,31.577551020408166,-10640.627507782103,0.880209169260701,7.0537229554197864,0.8422871592366311,0.3101668090447087,0.03388936348236239,118.3122938897718,0.4554152925984786,0.35333403969453353,0.13333509923633383,0.44358099538890783,0.8589524884722695,0.06306379002688488,0.7177298337814147,502395.75264138007,49
-93.94081632653061,32.16734693877551,-9442.670137111672,0.4808900457038907,4.344887754408329,0.3908146257347214,0.3877830156079303,0.2926100520264345,132.2426254477478,0.548284169651652,0.365259696001157,0.16314924000289246,0.3445565789453503,0.6113914473633757,0.05891623193886662,0.6486038656477772,414887.0943171322,50
-93.38571428571429,31.33469387755102,-9293.716853429567,0.43123895114318916,3.480590248131021,0.24676504135517016,0.33665304171647087,0.12217680572156961,85.39812254614779,0.2359874836409852,0.6472286780024954,0.8680716950062385,0.1237917641324302,0.05947941033107549,0.02360861742464635,0.060143623744105874,302128.29247285734,51
-93.97551020408163,31.95918367346939,-9647.594779780982,0.5491982599269943,5.031168165650852,0.5051946942751421,0.3926935050370144,0.3089783501233814,150.9697764220729,0.6731318428138193,0.38098945613457336,0.20247364033643336,0.4229624976311156,0.8074062440777889,0.06804358356928789,0.8007263928214648,483233.1562517406,52
-93.7326530612245,32.23673469387755,-9139.247337650146,0.3797491125500486,3.4611030287311495,0.2435171714551916,0.33636742445376083,0.12122474817920283,121.7052931632141,0.4780352877547607,0.4056749149094619,0.26418728727365476,0.2873768532191231,0.46844213304780774,0.0495204169615186,0.49200694935864336,322848.9826825228,53
-94.53061224489795,32.89591836734694,-9435.704509769146,0.4785681699230488,2.9558901494036336,0.15931502490060565,0.32496886657940566,0.08322955526468549,118.61840798611567,0.45745605324077115,0.3285990060559653,0.07149751513991327,0.23172433753089797,0.3293108438272449,0.041090268499602414,0.3515044749933735,335925.5659325097,54
-93.97551020408163,31.508163265306123,-10023.405481325806,0.6744684937752687,6.287495322021963,0.7145825536703271,0.4093705239668178,0.36456841322272593,96.10288809969177,0.3073525873312785,0.4321042135513067,0.3302605338782668,0.3347899379093344,0.586974844773336,0.07225554777193088,0.8709257961988481,461985.2861994818,55
-93.94081632653061,32.79183673469388,-9012.131360847396,0.33737712028246514,3.18506891354473,0.19751148559078835,0.3134731856428076,0.0449106188093587,184.10859661721253,0.8940573107814168,0.3234823674185098,0.05870591854627451,0.3524740315198549,0.6311850787996371,0.058392441481042515,0.639874024684042,387998.1886213804,56
-93.52448979591837,31.542857142857144,-9347.11191750428,0.44903730583476026,3.9366973488051324,0.3227828914675221,0.35414648769400214,0.1804882923133406,61.75220077384296,0.07834800515895304,0.5804911086441437,0.7012277716103591,0.2209635953570142,0.3024089883925355,0.04377859038334738,0.39630983972245637,282185.04010562,57
-94.39183673469387,32.89591836734694,-9343.717906369393,0.4479059687897975,3.256513635549432,0.20941893925823868,0.32215354593686757,0.07384515312289197,123.34162334717529,0.4889441556478352,0.31214333577471104,0.03035833943677765,0.295710759375287,0.48927689843821753,0.048941570988344424,0.4823595164724071,331280.73353083467,58
-93.21224489795918,32.47959183673469,-8422.242983013564,0.14074766100452168,2.065155683810368,0.01085928063506138,0.30283830858249333,0.00946102860831112,140.23380345410982,0.6015586896940653,0.437947331915991,0.3448683297899775,0.28429523925459543,0.46073809813648864,0.05054047975842491,0.5090079959737486,239064.59343714165,59
-93.48979591836735,31.751020408163267,-9155.736842213955,0.3852456140713185,3.455933953134701,0.24265565885578352,0.33197005617991765,0.1065668539330589,101.83537746873026,0.34556918312486834,0.551895172513895,0.6297379312847375,0.2946226212850296,0.48655655321257385,0.04795748091765791,0.46595801529429853,306639.59399044205,60
-93.2469387755102,31.855102040816327,-8785.471986096374,0.2618239953654583,2.643174727818869,0.10719578796981148,0.308500662009237,0.028335540030789915,136.84552159795192,0.5789701439863462,0.5703253994884483,0.6758134987211206,0.3072381436512851,0.5180953591282128,0.04984613926718725,0.4974356544531208,302419.8827452891,61
-93.28163265306122,32.51428571428571,-8473.023704681244,0.1576745682270814,2.0613416704576744,0.01022361174294574,0.3031345334535034,0.010448444845011328,140.01663954426155,0.600110930295077,0.4321345427357959,0.33033635683948975,0.271256880870009,0.4281422021750224,0.04729175139447768,0.45486252324129467,243554.89001750067,62
-94.01020408163265,33.0,-8954.998011173837,0.31833267039127905,3.288344285264384,0.214724047544064,0.3058289939992795,0.019429979997598323,158.08908563763856,0.7205939042509237,0.32709234344376925,0.06773085860942309,0.42669039230570405,0.8167259807642601,0.07695566805073932,0.9492611341789887,340375.95772219263,63
-93.2469387755102,32.6530612244898,-8376.579889587318,0.1255266298624394,2.0029407523189477,0.0004901253864913142,0.3025841118042236,0.008613706014078822,140.25263250579542,0.6016842167053029,0.41253365031020817,0.2813341257755204,0.3042943544418244,0.5107358861045609,0.05064415316627365,0.5107358861045609,229702.73727854431,64
-94.6,31.40408163265306,-10889.290823926045,0.9630969413086816,7.5655172879594845,0.9275862146599141,0.3200833180553754,0.0669443935179179,117.66102985074689,0.4510735323383126,0.35619497065143985,0.1404874266285996,0.39730928863646775,0.7432732215911693,0.061878248556512264,0.6979708092752044,541250.8841698351,65
-94.2530612244898,31.33469387755102,-10562.036230980442,0.8540120769934807,7.662370209794297,0.9437283682990495,0.3361379928650476,0.12045997621682539,114.9498954509961,0.43299930300664063,0.3680738970154042,0.17018474253851057,0.3502606739988475,0.6256516849971188,0.06939770799452293,0.8232951332420487,508382.56077688665,66
-93.66326530612245,31.473469387755102,-9597.855506873228,0.5326185022910757,4.724539995917823,0.45408999931963717,0.3908667661544869,0.3028892205149564,50.0,0.0,0.5439914371755272,0.6099785929388181,0.21087596925934915,0.2771899231483728,0.04721216738328311,0.4535361230547186,318010.217662477,67
-93.7673469387755,32.72244897959184,-8873.108445364647,0.2910361484548823,2.850104845928551,0.1416841409880919,0.30975920577797333,0.03253068592657783,190.98491672098632,0.9398994448065754,0.3509863859547271,0.12746596488681772,0.32614665498704276,0.565366637467607,0.05265743341535138,0.544290556922523,379149.80727872445,68
-92.9,31.40408163265306,-8654.93937085911,0.21831312361970365,2.8429245597715975,0.1404874266285996,0.30338783618716214,0.011292787290540498,116.48113694981151,0.44320757966541013,0.6710344858639656,0.9275862146599141,0.30488013376238066,0.5122003344059517,0.04729960310960939,0.4549933851601564,259354.4846518907,69
-93.83673469387755,32.27142857142857,-9241.42611820066,0.4138087060668867,3.7544603275037933,0.2924100545839656,0.3534437652150939,0.17814588405031312,126.56920138104738,0.5104613425403158,0.376983864426675,0.19245966106668752,0.29207523399717583,0.48018808499293963,0.05270302682078648,0.545050447013108,353959.47745847114,70
-93.55918367346939,31.889795918367348,-9153.75233698928,0.3845841123297601,3.4736940767922593,0.24561567946537655,0.3308673655742831,0.10289121858094362,118.31022750646785,0.4554015167097857,0.5068199606592495,0.5170499016481237,0.32542930137927417,0.5635732534481853,0.04932822882315593,0.48880381371926546,328126.5099017021,71
-93.59387755102041,32.16734693877551,-9014.878828781062,0.33829294292702095,3.0953676387159237,0.18256127311932063,0.32183027417861515,0.07276758059538385,117.92211338629855,0.45281408924199035,0.44868000125552854,0.3717000031388214,0.28756875689251304,0.46892189223128256,0.045634072471369636,0.4272345411894939,293721.80754488904,72
-93.17755102040817,32.79183673469388,-8258.62066934485,0.08620688978161656,2.0434598916620166,0.007243315277002758,0.30231816469222417,0.007727215640747341,134.08194819903645,0.5605463213269097,0.39556162464887035,0.23890406162217592,0.3496628100526434,0.6241570251316084,0.0573989928955273,0.6233165482587883,204353.26976161863,73
-93.42040816326531,32.44489795918367,-8651.492069223412,0.2171640230744709,2.2733394234912154,0.045556570581869224,0.3054868525147749,0.018289508382583145,133.30328287265007,0.5553552191510004,0.43345324819284325,0.33363312048210825,0.2490818755924965,0.3727046889812412,0.042673050377142155,0.3778841729523692,256091.56358386032,74
-94.39183673469387,31.612244897959183,-10460.938360977374,0.820312786992458,7.039759467926814,0.8399599113211356,0.31419487625889286,0.04731625419630965,121.38168153751693,0.4758778769167795,0.34946176849425226,0.12365442123563064,0.4799561300153238,0.9498903250383093,0.0714471275938767,0.8574521265646116,489326.5489729808,75
-94.07959183673469,32.51428571428571,-9342.181607335453,0.44739386911181794,3.846036257189107,0.3076727095315179,0.37178614991687065,0.23928716638956893,121.15574049980606,0.47437160333204037,0.31437761848974255,0.03594404622435637,0.27783351687169944,0.4445837921792486,0.049509777977410935,0.491829632956849,361483.77223062684,76
-93.7326530612245,31.751020408163267,-9486.561877134172,0.49552062571139055,4.539012175778347,0.42316869596305784,0.36721197064155975,0.2240399021385325,113.34935796008332,0.4223290530672221,0.4803296376667003,0.4508240941667507,0.35020136465370744,0.6255034116342685,0.061047130471299074,0.6841188411883179,390984.0166085633,77
-92.96938775510205,32.340816326530614,-8271.91119774358,0.09063706591452683,2.4423030315277137,0.07371717192128564,0.30236449986695774,0.007881666223192422,133.83573925159624,0.558904928343975,0.4388792859260301,0.3471982148150752,0.4188422265598525,0.797105566399631,0.06651154959183521,0.7751924931972536,215462.80619313414,78
-92.93469387755103,32.93061224489796,-8038.523207379018,0.012841069126339226,2.545441734284437,0.09090695571407285,0.3022316539773841,0.007438846591280466,119.38924796096748,0.4625949864064499,0.3561953779688031,0.14048844492200777,0.4093148049250971,0.7732870123127428,0.06539868283699411,0.7566447139499018,149441.30545613533,79
-94.56530612244897,31.785714285714285,-10459.260943464844,0.819753647821615,6.104638375522121,0.6841063959203536,0.3886639793875412,0.2955465979584708,113.85621129061597,0.42570807527077315,0.352387542886238,0.13096885721559512,0.40399607959119266,0.7599901989779817,0.04949634784343768,0.491605797390628,516456.9075121586,80
-94.6,31.542857142857144,-10742.127143583593,0.9140423811945311,7.045634135851037,0.8409390226418395,0.3152898963910895,0.0509663213036317,117.69467532291375,0.45129783548609165,0.35983511333274704,0.14958778333186765,0.41459919856309235,0.7864979964077308,0.05935491340742595,0.6559152234570991,517503.13847269956,81
-92.96938775510205,31.751020408163267,-8544.960801383257,0.18165360046108545,2.741136453425226,0.12352274223753763,0.3033540072560035,0.011180024186678334,125.10546787024835,0.500703119134989,0.589032868701888,0.7225821717547198,0.3989331434506532,0.7473328586266331,0.062026710738135205,0.7004451789689201,255078.40943729042,82
-94.21836734693878,32.063265306122446,-9850.773696715387,0.6169245655717958,5.289275531260589,0.5482125885434316,0.47559350337238543,0.5853116779079515,102.45391511708365,0.3496927674472244,0.32998228149809417,0.07495570374523541,0.4229045330022517,0.8072613325056293,0.05936386455145752,0.6560644091909588,474953.07336437324,83
-94.46122448979591,32.6530612244898,-9579.570004726691,0.5265233349088968,3.4469297156541474,0.24115495260902453,0.38939841828715654,0.29799472762385526,113.407096613807,0.42271397742537997,0.3130129114213025,0.032532278553256286,0.19834439727685918,0.24586099319214794,0.03231716551045598,0.205286091840933,384097.17582459806,84
-93.35102040816327,31.993877551020407,-8826.892937242534,0.27563097908084433,2.654730365786806,0.10912172763113434,0.31010463505417935,0.03368211684726453,140.40677663058773,0.6027118442039181,0.527385051754384,0.5684626293859599,0.29995431871144984,0.4998857967786245,0.04640693412262192,0.44011556871036545,308138.2911747616,85
-93.52448979591837,31.820408163265306,-9154.998278574027,0.38499942619134214,3.4671636986791614,0.24452728311319355,0.33138545386577795,0.10461817955259312,111.56468182800916,0.4104312121867277,0.5292482429755715,0.5731206074389287,0.31372761608069233,0.5343190402017307,0.0488862577987605,0.48143762997934164,319980.1360109351,86
-94.32244897959183,32.826530612244895,-9340.726653752963,0.44690888458432104,3.395264283124016,0.23254404718733596,0.3301896342759566,0.10063211425318877,127.41050640073122,0.5160700426715414,0.3041168150437438,0.010292037609359532,0.3000928064493929,0.5002320161234822,0.04810194680876175,0.4683657801460292,341794.18598843046,87
-93.21224489795918,31.889795918367348,-8725.77271662464,0.2419242388748799,2.5633159265202625,0.09388598775337705,0.3067588072329094,0.02252935744303129,141.2955965129463,0.6086373100863087,0.5639991589663662,0.6599978974159156,0.3169710481360842,0.5424276203402104,0.051555919414902895,0.5259319902483817,300594.9467462478,88
-93.42040816326531,32.89591836734694,-8433.067951823065,0.14435598394102156,2.186587252887685,0.03109787548128081,0.3025363077729041,0.008454359243013602,160.7565254270665,0.7383768361804434,0.3889374773908264,0.22234369347706603,0.3842536887665343,0.7106342219163357,0.06244040027586986,0.707340004597831,273694.28285824397,89
-93.97551020408163,32.09795918367347,-9537.994892840376,0.5126649642801252,4.639593245234923,0.43993220753915374,0.3993192255066315,0.3310640850221051,136.12888666918707,0.5741925777945803,0.36521528575909373,0.1630382143977343,0.3783294049869891,0.6958235124674728,0.06221976125153003,0.7036626875255004,443465.9096233036,90
-92.96938775510205,32.16734693877551,-8346.56693306672,0.1155223110222404,2.5231962553338843,0.08719937588898073,0.30250122181091754,0.00833740603639193,137.64931440540676,0.5843287627027118,0.47783933736948586,0.4445983434237147,0.4365032575100025,0.8412581437750062,0.06772214328843529,0.7953690548072547,237349.9948564395,91
